steps,total reward,episodes
10000,0.0,142
20000,0.0,223
30000,5.0,319
40000,85.0,483
50000,190.0,757
60000,164.0,1021
70000,210.0,1311
80000,183.0,1570
90000,146.0,1800
100000,168.0,2062
