total reward,steps,episodes
47.0,10000,172
78.0,20000,384
76.0,30000,616
78.0,40000,833
88.0,50000,1083
67.0,60000,1296
77.0,70000,1534
110.0,80000,1810
72.0,90000,2026
116.0,100000,2305
