steps,episodes,total reward
10000,218,13.0
20000,464,18.0
30000,696,10.0
40000,1024,40.0
50000,1397,37.0
60000,1802,54.0
70000,2309,64.0
80000,2700,58.0
90000,3121,71.0
100000,3571,65.0
