steps,episodes,total reward
10000,273,11.0
20000,503,11.0
30000,729,11.0
40000,956,11.0
50000,1194,16.0
60000,1439,8.0
70000,1640,8.0
80000,1853,13.0
90000,2057,10.0
100000,2281,19.0
