steps,episodes,total reward
10000,93,15.0
20000,272,108.0
30000,682,338.0
40000,1109,325.0
50000,1529,338.0
60000,1961,345.0
70000,2390,349.0
80000,2818,350.0
90000,3254,345.0
100000,3680,343.0
