steps,total reward,episodes
10000,44.0,231
20000,36.0,414
30000,43.0,557
40000,45.0,712
50000,63.0,893
60000,44.0,1062
70000,61.0,1239
80000,57.0,1412
90000,63.0,1618
100000,68.0,1806
