total reward,steps,episodes
0.0,10000,221
5.0,20000,378
8.0,30000,511
25.0,40000,643
48.0,50000,798
69.0,60000,988
82.0,70000,1169
119.0,80000,1393
122.0,90000,1616
120.0,100000,1830
