steps,total reward,episodes
10000,22.0,152
20000,31.0,283
30000,39.0,411
40000,43.0,557
50000,97.0,763
60000,117.0,1020
70000,138.0,1284
80000,239.0,1642
90000,229.0,1966
100000,210.0,2295
