#{"t_start": 1711475491.323485, "env_id": "Office-single-v0"}
r,l,t
0.0,32,0.000702
0.0,22,0.000945
0.0,55,0.001489
0.0,13,0.001633
0.0,8,0.001728
0.0,33,0.002059
0.0,29,0.002354
0.0,55,0.002879
0.0,7,0.002966
0.0,2,0.003
0.0,22,0.003222
0.0,12,0.003351
0.0,50,0.003807
0.0,76,0.004496
0.0,42,0.004885
0.0,81,0.005639
0.0,104,0.006578
0.0,28,0.006845
0.0,84,0.007604
0.0,55,0.0081
0.0,206,0.009943
0.0,18,0.010121
0.0,8,0.010204
0.0,76,0.010883
0.0,21,0.011083
0.0,40,0.011454
0.0,44,0.011853
0.0,173,0.013389
0.0,21,0.013582
0.0,59,0.014073
0.0,17,0.014226
0.0,40,0.01457
0.0,22,0.014765
0.0,40,0.015105
0.0,32,0.015385
0.0,73,0.015992
0.0,18,0.016156
0.0,82,0.016834
0.0,118,0.017813
0.0,130,0.018892
0.0,40,0.019234
0.0,41,0.01958
0.0,15,0.019714
0.0,19,0.01988
0.0,103,0.020735
0.0,54,0.021197
0.0,77,0.021841
0.0,18,0.022
0.0,20,0.022175
0.0,94,0.022956
0.0,67,0.023519
0.0,54,0.023975
0.0,14,0.024099
0.0,69,0.024672
0.0,39,0.025007
0.0,32,0.025287
0.0,58,0.025774
0.0,80,0.026446
0.0,14,0.026574
0.0,42,0.026933
0.0,23,0.027131
0.0,110,0.028003
0.0,92,0.028753
0.0,89,0.029472
0.0,4,0.029516
0.0,111,0.030397
0.0,9,0.030479
0.0,43,0.030829
0.0,131,0.031893
0.0,209,0.033578
0.0,60,0.034058
0.0,112,0.034942
0.0,143,0.036076
0.0,2,0.036107
0.0,43,0.036451
0.0,123,0.037412
0.0,38,0.037721
0.0,284,0.039934
0.0,123,0.040912
1.0,79,0.041543
0.0,139,0.042638
0.0,251,0.04462
0.0,15,0.044751
1.0,195,0.046293
0.0,51,0.046723
0.0,45,0.047089
0.0,8,0.047163
0.0,6,0.047221
0.0,8,0.047294
