steps,total reward,episodes
10000,21.0,176
20000,33.0,300
30000,40.0,414
40000,56.0,546
50000,61.0,678
60000,67.0,830
70000,83.0,990
80000,127.0,1181
90000,115.0,1369
100000,146.0,1582
