steps,total reward,episodes
10000,36.0,147
20000,95.0,388
30000,149.0,670
40000,217.0,1008
50000,185.0,1315
60000,221.0,1656
70000,207.0,1971
80000,190.0,2275
90000,244.0,2616
100000,188.0,2937
