episodes,steps,total reward
134,10000,0.0
256,20000,37.0
475,30000,132.0
681,40000,116.0
927,50000,177.0
1133,60000,130.0
1390,70000,174.0
1643,80000,173.0
1915,90000,180.0
2145,100000,143.0
