steps,episodes,total reward
10000,162,54.0
20000,382,84.0
30000,642,104.0
40000,913,116.0
50000,1177,133.0
60000,1442,116.0
70000,1731,163.0
80000,2029,145.0
90000,2276,124.0
100000,2504,111.0
