episodes,total reward,steps
268,2.0,10000
425,6.0,20000
559,15.0,30000
734,34.0,40000
909,41.0,50000
1122,84.0,60000
1285,38.0,70000
1432,29.0,80000
1670,97.0,90000
1910,97.0,100000
