steps,total reward,episodes
10000,13.0,271
20000,11.0,481
30000,13.0,739
40000,8.0,962
50000,8.0,1208
60000,8.0,1421
70000,16.0,1648
80000,16.0,1874
90000,19.0,2108
100000,20.0,2341
