steps,episodes,total reward
10000,247,6.0
20000,436,7.0
30000,655,3.0
40000,872,5.0
50000,1096,4.0
60000,1322,8.0
70000,1515,6.0
80000,1700,7.0
90000,1918,13.0
100000,2140,8.0
