episodes,total reward,steps
176,16.420000000000012,10000
306,34.049999999999955,20000
425,37.18999999999997,30000
548,40.17999999999999,40000
665,42.25999999999999,50000
794,41.12999999999996,60000
914,46.27000000000002,70000
1057,53.11000000000005,80000
1165,44.37,90000
1313,63.16000000000004,100000
