total reward,episodes,steps
9.0,273,10000
10.0,461,20000
17.0,647,30000
24.0,830,40000
42.0,1018,50000
40.0,1228,60000
12.0,1394,70000
21.0,1563,80000
75.0,1806,90000
48.0,2011,100000
