episodes,total reward,steps
152,24.0,10000
279,35.0,20000
410,48.0,30000
615,83.0,40000
838,91.0,50000
1076,130.0,60000
1366,190.0,70000
1682,231.0,80000
2028,248.0,90000
2357,228.0,100000
