steps,total reward,episodes
10000,22.0,143
20000,52.0,337
30000,90.0,530
40000,75.0,740
50000,127.0,1004
60000,100.0,1223
70000,66.0,1400
80000,82.0,1582
90000,54.0,1723
100000,75.0,1951
