total reward,episodes,steps
14.0,211,10000
35.0,451,20000
83.0,793,30000
92.0,1142,40000
70.0,1381,50000
71.0,1653,60000
98.0,2029,70000
71.0,2320,80000
70.0,2580,90000
94.0,2906,100000
