steps,episodes,total reward
10000,98,21.239999999999988
20000,198,35.359999999999964
30000,293,44.5
40000,373,29.499999999999968
50000,466,39.46999999999999
60000,578,48.370000000000005
70000,653,32.57999999999997
80000,738,36.519999999999996
90000,837,43.44999999999999
100000,906,28.599999999999977
