steps,total reward,episodes
10000,18.0,135
20000,27.0,247
30000,31.0,374
40000,37.0,516
50000,57.0,656
60000,97.0,843
70000,93.0,1055
80000,141.0,1314
90000,135.0,1555
100000,167.0,1833
