total reward,episodes,steps
1.0,86,10000
4.0,132,20000
98.0,303,30000
342.0,724,40000
366.0,1181,50000
367.0,1629,60000
366.0,2082,70000
369.0,2533,80000
357.0,2990,90000
359.0,3438,100000
