steps,total reward,episodes
10000,19.0,205
20000,56.0,549
30000,62.0,886
40000,57.0,1192
50000,68.0,1522
60000,53.0,1855
70000,72.0,2220
80000,65.0,2572
90000,56.0,2887
100000,62.0,3257
