steps,episodes,total reward
10000,99,19.0
20000,268,67.0
30000,583,218.0
40000,899,201.0
50000,1295,275.0
60000,1678,293.0
70000,2063,280.0
80000,2414,251.0
90000,2800,295.0
100000,3164,278.0
