steps,episodes,total reward
10000,282,14.0
20000,478,10.0
30000,655,17.0
40000,797,17.0
50000,1008,28.0
60000,1205,23.0
70000,1372,21.0
80000,1594,56.0
90000,1847,69.0
100000,2068,47.0
