steps,episodes,total reward
10000,118,12.0
20000,257,22.0
30000,404,28.0
40000,582,34.0
50000,758,55.0
60000,937,65.0
70000,1125,65.0
80000,1332,86.0
90000,1500,70.0
100000,1725,130.0
