steps,episodes,total reward
10000,200,70.0
20000,403,62.0
30000,682,103.0
40000,950,90.0
50000,1166,82.0
60000,1445,96.0
70000,1663,80.0
80000,1953,113.0
90000,2242,97.0
100000,2583,113.0
