total reward,episodes,steps
14.0,269,10000
19.0,528,20000
16.0,739,30000
12.0,958,40000
16.0,1186,50000
15.0,1396,60000
19.0,1607,70000
19.0,1840,80000
21.0,2098,90000
13.0,2306,100000
