episodes,total reward,steps
185,10.0,10000
414,8.0,20000
722,16.0,30000
1008,32.0,40000
1289,31.0,50000
1595,40.0,60000
1919,69.0,70000
2243,52.0,80000
2594,69.0,90000
2888,51.0,100000
