#{"t_start": 1717865918.485065, "env_id": "Mordor-single-v0"}
r,l,t
0.0,16,0.003124
0.0,10,0.004795
0.0,27,0.00909
0.0,25,0.012939
0.0,31,0.017592
0.0,3,0.018039
0.0,25,0.021666
0.0,8,0.022827
0.0,6,0.023693
0.0,12,0.025402
0.0,14,0.027362
1.0,76,0.037767
0.0,46,0.044039
0.0,25,0.047463
0.0,8,0.04857
0.0,13,0.050357
0.0,24,0.053652
0.0,6,0.054509
0.0,22,0.057497
0.0,5,0.058179
0.0,27,0.061845
0.0,6,0.062663
0.0,14,0.064598
0.0,4,0.065153
0.0,16,0.067418
0.0,39,0.072773
0.0,41,0.07838
0.0,53,0.085624
0.0,49,0.092325
0.0,24,0.095584
0.0,12,0.097236
0.0,36,0.102457
0.0,40,0.107945
0.0,40,0.113401
0.0,20,0.116117
0.0,4,0.116671
0.0,52,0.123797
0.0,17,0.126101
0.0,40,0.131592
0.0,35,0.13639
0.0,25,0.139813
0.0,47,0.14624
1.0,47,0.152629
0.0,2,0.152909
0.0,76,0.163283
0.0,38,0.168472
0.0,47,0.174837
0.0,95,0.187834
0.0,9,0.189059
0.0,83,0.200452
0.0,54,0.207852
0.0,139,0.226478
0.0,102,0.240395
0.0,70,0.249999
0.0,7,0.250957
0.0,50,0.257769
0.0,11,0.259279
0.0,78,0.269869
0.0,63,0.278514
0.0,20,0.281243
0.0,7,0.282201
0.0,92,0.294738
0.0,54,0.30212
0.0,30,0.306178
0.0,85,0.317857
0.0,68,0.327176
0.0,19,0.329775
0.0,36,0.334666
0.0,4,0.335221
0.0,41,0.340854
0.0,84,0.352382
0.0,141,0.371712
0.0,6,0.372545
0.0,11,0.374042
0.0,9,0.375282
0.0,23,0.378442
0.0,103,0.39262
0.0,82,0.403893
0.0,165,0.42661
0.0,69,0.43604
0.0,139,0.455198
0.0,24,0.458531
0.0,16,0.460734
1.0,58,0.468641
0.0,34,0.473319
0.0,168,0.496334
0.0,16,0.498547
0.0,35,0.503366
0.0,189,0.5294
0.0,20,0.532164
0.0,8,0.533276
0.0,50,0.54025
0.0,125,0.557587
0.0,13,0.559394
0.0,38,0.564647
0.0,15,0.56673
0.0,3,0.567153
0.0,27,0.570879
1.0,169,0.594265
1.0,87,0.606123
1.0,216,0.636087
0.0,34,0.640806
0.0,58,0.648807
0.0,23,0.651999
0.0,41,0.657702
0.0,44,0.663805
0.0,8,0.664895
0.0,8,0.666011
0.0,33,0.670617
0.0,66,0.679701
0.0,12,0.68136
0.0,75,0.691752
0.0,52,0.698929
1.0,125,0.716161
0.0,22,0.7192
0.0,5,0.719892
0.0,102,0.734026
0.0,15,0.736107
0.0,139,0.75538
1.0,89,0.767338
0.0,48,0.773934
0.0,17,0.776278
0.0,28,0.780092
0.0,5,0.780781
0.0,89,0.793044
0.0,11,0.794565
0.0,150,0.815248
0.0,20,0.817934
0.0,12,0.819593
0.0,25,0.823036
0.0,52,0.830233
0.0,22,0.833271
0.0,13,0.83507
0.0,161,0.857371
0.0,89,0.869729
0.0,99,0.88343
0.0,53,0.890731
0.0,68,0.900028
0.0,3,0.900448
0.0,66,0.909551
0.0,144,0.929518
0.0,10,0.930898
0.0,31,0.935156
0.0,33,0.939698
0.0,258,0.975153
0.0,12,0.976819
0.0,111,0.99213
0.0,236,1.024739
0.0,90,1.037173
0.0,15,1.039246
0.0,21,1.042073
0.0,17,1.044399
0.0,27,1.048077
0.0,47,1.054513
0.0,10,1.055899
0.0,24,1.059186
0.0,17,1.061529
0.0,7,1.062496
0.0,168,1.08568
0.0,38,1.090914
0.0,15,1.092969
0.0,120,1.10994
0.0,95,1.122919
0.0,13,1.124676
0.0,23,1.127778
1.0,14,1.129673
0.0,24,1.132948
0.0,55,1.140447
1.0,16,1.142582
0.0,20,1.145266
