episodes,steps,total reward
133,10000,0.0
217,20000,0.0
308,30000,9.0
449,40000,57.0
726,50000,185.0
942,60000,146.0
1142,70000,127.0
1349,80000,136.0
1601,90000,168.0
1821,100000,150.0
