episodes,total reward,steps
130,1.0,10000
223,6.0,20000
400,92.0,30000
704,228.0,40000
1028,232.0,50000
1341,216.0,60000
1651,241.0,70000
1965,234.0,80000
2282,227.0,90000
2608,238.0,100000
