steps,total reward,episodes
10000,11.0,201
20000,10.0,450
30000,26.0,730
40000,46.0,1090
50000,30.0,1408
60000,51.0,1817
70000,66.0,2222
80000,76.0,2622
90000,38.0,2987
100000,62.0,3375
