steps,episodes,total reward
10000,155,34.0
20000,358,59.0
30000,599,108.0
40000,846,104.0
50000,1163,125.0
60000,1450,162.0
70000,1735,150.0
80000,2062,181.0
90000,2374,171.0
100000,2646,161.0
