total reward,episodes,steps
0.0,244,10000
4.0,378,20000
11.0,511,30000
23.0,634,40000
49.0,791,50000
71.0,983,60000
88.0,1170,70000
113.0,1394,80000
129.0,1643,90000
130.0,1882,100000
