steps,episodes,total reward
10000,137,7.0
20000,361,145.0
30000,649,232.0
40000,1000,277.0
50000,1251,193.0
60000,1653,305.0
70000,2054,316.0
80000,2437,298.0
90000,2766,256.0
100000,3118,289.0
