steps,episodes,total reward
10000,123,22.0
20000,238,13.0
30000,359,22.0
40000,521,42.0
50000,713,71.0
60000,900,81.0
70000,1056,62.0
80000,1232,52.0
90000,1399,77.0
100000,1591,80.0
