episodes,steps,total reward
94,10000,17.0
359,20000,206.0
783,30000,335.0
1222,40000,336.0
1645,50000,338.0
2074,60000,342.0
2502,70000,349.0
2922,80000,352.0
3352,90000,342.0
3785,100000,349.0
