#{"t_start": 1715531383.562473, "env_id": "Office-v0"}
r,l,t
0.0,11,0.002696
1.0,22,0.006944
0.0,24,0.011331
0.0,11,0.013449
0.0,4,0.014218
0.0,68,0.025957
0.0,27,0.030444
0.0,25,0.034609
0.0,16,0.037255
0.0,24,0.041208
0.0,26,0.045476
0.0,13,0.047601
0.0,13,0.049735
0.0,67,0.060927
0.0,47,0.068577
0.0,44,0.075794
0.0,42,0.082661
1.0,77,0.095158
0.0,63,0.105472
1.0,40,0.111987
0.0,136,0.133993
0.0,16,0.136606
0.0,25,0.140541
1.0,27,0.144968
0.0,13,0.147088
0.0,77,0.159598
0.0,85,0.173452
0.0,47,0.18112
1.0,41,0.187739
0.0,131,0.209161
0.0,65,0.219716
1.0,13,0.221831
0.0,20,0.225078
0.0,65,0.235657
0.0,68,0.246811
0.0,3,0.247286
0.0,34,0.252835
0.0,12,0.25481
0.0,8,0.256127
1.0,42,0.262946
0.0,86,0.276753
0.0,29,0.28146
0.0,16,0.284059
0.0,112,0.303143
1.0,96,0.318606
0.0,83,0.332124
0.0,63,0.342453
1.0,101,0.358999
0.0,133,0.380655
0.0,37,0.386805
0.0,54,0.395847
0.0,42,0.40284
0.0,21,0.406345
0.0,78,0.419341
0.0,1,0.419527
0.0,52,0.428103
0.0,18,0.431117
0.0,53,0.439888
0.0,15,0.442299
0.0,18,0.445294
0.0,23,0.449118
0.0,5,0.449962
0.0,19,0.453093
1.0,25,0.457158
0.0,15,0.459679
0.0,72,0.471687
1.0,54,0.480593
0.0,61,0.49059
1.0,184,0.520831
0.0,175,0.551122
0.0,51,0.559924
0.0,24,0.564091
0.0,61,0.574668
0.0,14,0.577138
0.0,4,0.577849
0.0,56,0.587618
0.0,135,0.611
0.0,39,0.617795
1.0,122,0.63878
1.0,117,0.65905
1.0,32,0.66462
0.0,63,0.675474
1.0,94,0.692552
1.0,7,0.693843
0.0,1,0.694042
0.0,124,0.716765
0.0,24,0.72129
0.0,8,0.722795
1.0,13,0.72518
0.0,47,0.73388
0.0,155,0.76252
0.0,68,0.775152
0.0,223,0.816541
0.0,73,0.830152
0.0,34,0.836461
1.0,62,0.847592
1.0,75,0.861349
0.0,74,0.875085
0.0,1,0.875292
1.0,35,0.88179
1.0,81,0.8968
1.0,152,0.924879
0.0,42,0.932521
1.0,35,0.938476
1.0,242,0.983124
0.0,6,0.984268
1.0,42,0.992024
0.0,46,1.00063
1.0,9,1.002294
1.0,118,1.023952
0.0,4,1.024667
0.0,19,1.027985
0.0,55,1.037701
0.0,15,1.040501
0.0,42,1.048361
0.0,7,1.049673
1.0,67,1.06237
1.0,55,1.072513
0.0,58,1.083343
0.0,10,1.085216
0.0,11,1.087289
0.0,68,1.099966
0.0,29,1.105065
0.0,22,1.108892
0.0,165,1.139117
0.0,67,1.15164
0.0,15,1.15444
0.0,4,1.155197
1.0,184,1.18825
0.0,23,1.19252
0.0,18,1.195849
0.0,60,1.206976
1.0,88,1.223374
1.0,203,1.259834
1.0,75,1.273692
1.0,38,1.280621
0.0,43,1.288482
0.0,20,1.292197
1.0,90,1.308085
0.0,31,1.31358
1.0,17,1.316646
0.0,4,1.317404
0.0,3,1.317979
0.0,23,1.322255
0.0,81,1.33711
0.0,117,1.358389
0.0,95,1.374773
1.0,70,1.387418
0.0,19,1.391003
0.0,10,1.392886
0.0,206,1.429929
1.0,37,1.43671
1.0,130,1.460727
1.0,124,1.482775
1.0,141,1.508899
1.0,12,1.511135
0.0,80,1.525459
0.0,2,1.525829
0.0,23,1.529771
1.0,23,1.533691
0.0,19,1.537154
0.0,89,1.553688
0.0,153,1.581355
0.0,23,1.585358
0.0,5,1.586244
0.0,2,1.586601
0.0,32,1.592426
0.0,24,1.596922
0.0,57,1.607501
0.0,117,1.629221
1.0,119,1.651858
1.0,17,1.654895
1.0,10,1.656581
0.0,56,1.666267
0.0,34,1.672505
0.0,56,1.682932
1.0,14,1.685458
0.0,8,1.686967
0.0,6,1.688095
1.0,16,1.69106
1.0,22,1.695026
0.0,206,1.732479
1.0,56,1.742921
1.0,19,1.746429
1.0,32,1.752294
0.0,11,1.754363
0.0,3,1.75493
1.0,37,1.761485
0.0,129,1.793093
0.0,9,1.794997
0.0,146,1.822401
1.0,17,1.8256
0.0,40,1.833164
0.0,15,1.836014
0.0,77,1.850397
0.0,31,1.856315
0.0,63,1.868194
0.0,50,1.877615
1.0,101,1.89666
1.0,18,1.900005
1.0,89,1.916658
0.0,32,1.92255
1.0,58,1.933437
1.0,14,1.936083
0.0,26,1.94103
1.0,72,1.954645
0.0,40,1.962171
0.0,11,1.964212
0.0,4,1.964991
0.0,55,1.975227
1.0,62,1.986909
1.0,8,1.988348
0.0,7,1.989672
0.0,13,1.992091
0.0,6,1.993216
1.0,24,1.997653
1.0,51,2.007196
1.0,64,2.018829
1.0,105,2.038472
0.0,2,2.038863
0.0,6,2.040017
0.0,52,2.049781
1.0,91,2.067121
1.0,16,2.070136
1.0,199,2.107484
0.0,73,2.121121
0.0,7,2.122419
1.0,18,2.125657
0.0,87,2.141956
0.0,66,2.154229
0.0,141,2.17943
1.0,25,2.184061
1.0,84,2.199259
0.0,4,2.199969
1.0,68,2.212081
1.0,14,2.214681
0.0,11,2.216754
1.0,57,2.227286
0.0,56,2.23732
1.0,14,2.23974
0.0,76,2.25357
0.0,18,2.256969
0.0,5,2.257934
1.0,14,2.260537
1.0,97,2.278122
1.0,31,2.283426
1.0,151,2.311331
0.0,6,2.312387
0.0,8,2.313802
1.0,15,2.316383
0.0,22,2.320184
1.0,24,2.324149
1.0,37,2.330934
1.0,188,2.364783
1.0,103,2.384061
0.0,14,2.38667
0.0,12,2.388937
1.0,31,2.394628
0.0,47,2.403317
1.0,22,2.407387
0.0,25,2.412091
0.0,26,2.416848
1.0,62,2.427498
0.0,29,2.432758
0.0,16,2.435775
0.0,37,2.442674
0.0,54,2.45271
0.0,76,2.467015
0.0,53,2.476884
0.0,4,2.477616
0.0,34,2.483804
0.0,22,2.487596
1.0,24,2.491714
0.0,67,2.504017
0.0,3,2.504592
1.0,14,2.507054
1.0,43,2.514971
0.0,4,2.515729
0.0,1,2.51593
0.0,8,2.517434
0.0,9,2.519125
1.0,91,2.536043
0.0,136,2.560474
1.0,10,2.562242
1.0,41,2.569773
0.0,82,2.584914
0.0,16,2.587912
1.0,4,2.588646
1.0,40,2.596014
1.0,56,2.605899
1.0,36,2.612117
1.0,18,2.615265
0.0,12,2.617515
1.0,20,2.621217
1.0,111,2.641777
0.0,10,2.643666
0.0,28,2.648861
1.0,142,2.674378
1.0,38,2.680961
1.0,25,2.685511
0.0,10,2.687404
0.0,18,2.690746
1.0,31,2.69654
0.0,6,2.69765
1.0,35,2.704116
0.0,14,2.706746
1.0,39,2.713989
1.0,16,2.716976
0.0,8,2.718476
1.0,13,2.720868
1.0,17,2.724051
0.0,15,2.726845
0.0,11,2.72892
0.0,11,2.730969
1.0,117,2.751636
1.0,36,2.75832
0.0,29,2.763655
1.0,107,2.783611
0.0,5,2.784545
1.0,18,2.787577
0.0,8,2.788949
0.0,22,2.792728
0.0,47,2.801083
1.0,18,2.804343
0.0,2,2.804723
0.0,6,2.805864
0.0,177,2.83887
1.0,18,2.841964
1.0,9,2.84352
0.0,7,2.844765
0.0,319,2.902563
1.0,18,2.905898
0.0,14,2.908557
0.0,13,2.910998
0.0,85,2.926198
1.0,12,2.92828
0.0,14,2.930817
1.0,118,2.952473
0.0,51,2.961623
1.0,11,2.963536
0.0,7,2.964779
0.0,7,2.96603
0.0,60,2.977033
1.0,13,2.979428
0.0,13,2.981893
0.0,11,2.983972
0.0,3,2.984542
1.0,20,2.98818
0.0,19,2.99176
0.0,6,2.992894
0.0,184,3.026476
1.0,14,3.029107
0.0,17,3.032317
1.0,103,3.05039
1.0,102,3.069897
0.0,2,3.070282
0.0,28,3.075425
0.0,14,3.077894
1.0,57,3.090928
1.0,12,3.093002
1.0,109,3.11185
1.0,60,3.122838
0.0,57,3.133459
1.0,13,3.135878
1.0,46,3.144042
0.0,11,3.145946
0.0,106,3.165089
1.0,11,3.167139
0.0,13,3.169557
0.0,13,3.171953
1.0,88,3.187567
1.0,11,3.189461
0.0,36,3.195833
1.0,65,3.20781
1.0,88,3.223827
1.0,17,3.226786
0.0,14,3.229215
0.0,70,3.242046
0.0,7,3.243346
1.0,32,3.249187
0.0,4,3.249947
0.0,27,3.254897
0.0,75,3.268149
1.0,15,3.270715
0.0,10,3.272509
0.0,46,3.280867
1.0,58,3.291716
1.0,17,3.294704
0.0,21,3.298592
0.0,6,3.299639
1.0,31,3.304977
1.0,11,3.306872
1.0,6,3.307883
1.0,56,3.317963
0.0,1,3.318166
0.0,2,3.318554
0.0,2,3.31894
0.0,18,3.322301
0.0,5,3.323255
1.0,14,3.325843
0.0,21,3.329763
0.0,13,3.332183
0.0,5,3.333135
0.0,12,3.335391
0.0,8,3.336873
1.0,33,3.342578
