total reward,episodes,steps
1.0,118,10000
2.0,217,20000
92.0,392,30000
258.0,726,40000
284.0,1089,50000
323.0,1486,60000
291.0,1852,70000
280.0,2198,80000
289.0,2575,90000
268.0,2929,100000
