steps,episodes,total reward
10000,153,2.0
20000,292,9.0
30000,512,23.0
40000,728,37.0
50000,939,29.0
60000,1166,53.0
70000,1408,80.0
80000,1597,39.0
90000,1795,31.0
100000,2042,54.0
