total reward,episodes,steps
19.0,197,10000
24.0,425,20000
32.0,729,30000
35.0,1074,40000
36.0,1451,50000
56.0,1853,60000
75.0,2377,70000
81.0,2937,80000
56.0,3338,90000
71.0,3880,100000
