steps,episodes,total reward
10000,145,18.0
20000,266,30.0
30000,409,60.0
40000,593,85.0
50000,867,169.0
60000,1135,160.0
70000,1342,77.0
80000,1705,270.0
90000,2051,237.0
100000,2389,244.0
