steps,total reward,episodes
10000,10.0,222
20000,14.0,483
30000,15.0,750
40000,30.0,1030
50000,45.0,1366
60000,62.0,1719
70000,57.0,2078
80000,50.0,2412
90000,47.0,2765
100000,71.0,3135
