steps,total reward,episodes
10000,4.0,255
20000,7.0,401
30000,12.0,537
40000,9.0,700
50000,5.0,846
60000,30.0,991
70000,52.0,1161
80000,44.0,1336
90000,55.0,1513
100000,63.0,1702
