steps,total reward,episodes
10000,36.0,122
20000,26.0,246
30000,40.0,382
40000,48.0,535
50000,54.0,694
60000,60.0,871
70000,32.0,1000
80000,49.0,1169
90000,46.0,1342
100000,49.0,1501
