steps,total reward,episodes
10000,0.0,127
20000,29.0,245
30000,151.0,495
40000,169.0,747
50000,171.0,1024
60000,184.0,1289
70000,154.0,1524
80000,151.0,1768
90000,165.0,2027
100000,155.0,2244
