total reward,steps,episodes
12.0,10000,112
21.0,20000,204
29.0,30000,282
45.0,40000,390
184.0,50000,640
304.0,60000,1027
317.0,70000,1426
328.0,80000,1846
331.0,90000,2268
344.0,100000,2692
