steps,total reward,episodes
10000,10.0,197
20000,60.0,503
30000,80.0,805
40000,90.0,1139
50000,102.0,1513
60000,45.0,1777
70000,107.0,2143
80000,56.0,2426
90000,95.0,2770
100000,92.0,3136
