steps,episodes,total reward
10000,129,27.0
20000,368,121.0
30000,691,204.0
40000,1060,274.0
50000,1390,201.0
60000,1730,240.0
70000,2060,237.0
80000,2425,282.0
90000,2757,244.0
100000,3120,278.0
