steps,total reward,episodes
10000,0.0,179
20000,0.0,310
30000,0.0,444
40000,0.0,575
50000,4.0,707
60000,6.0,837
70000,12.0,958
80000,19.0,1069
90000,16.0,1181
100000,16.0,1307
