steps,total reward,episodes
10000,10.0,117
20000,14.0,219
30000,45.0,392
40000,106.0,664
50000,150.0,960
60000,168.0,1268
70000,203.0,1593
80000,221.0,1915
90000,244.0,2273
100000,233.0,2622
