steps,episodes,total reward
10000,191,51.0
20000,359,42.0
30000,501,57.0
40000,649,49.0
50000,795,54.0
60000,945,47.0
70000,1086,44.0
80000,1250,44.0
90000,1403,47.0
100000,1558,45.0
