steps,total reward,episodes
10000,30.0,89
20000,61.0,210
30000,284.0,566
40000,389.0,1049
50000,401.0,1534
60000,395.0,2031
70000,384.0,2515
80000,397.0,3005
90000,401.0,3476
100000,396.0,3952
