steps,episodes,total reward
10000,133,5.0
20000,311,105.0
30000,616,216.0
40000,982,289.0
50000,1354,296.0
60000,1681,255.0
70000,2050,275.0
80000,2422,307.0
90000,2774,275.0
100000,3174,305.0
