episodes,steps,total reward
173,10000,3.0
356,20000,4.0
548,30000,22.0
764,40000,35.0
1015,50000,53.0
1264,60000,41.0
1518,70000,59.0
1719,80000,45.0
1964,90000,71.0
2198,100000,77.0
