total reward,steps,episodes
20.0,10000,211
27.0,20000,505
60.0,30000,807
73.0,40000,1168
56.0,50000,1484
86.0,60000,1893
86.0,70000,2295
86.0,80000,2720
114.0,90000,3158
106.0,100000,3577
