total reward,episodes,steps
1.0,239,10000
4.0,403,20000
13.0,533,30000
16.0,667,40000
17.0,793,50000
24.0,914,60000
32.0,1051,70000
36.0,1195,80000
54.0,1348,90000
92.0,1549,100000
