episodes,total reward,steps
145,10.0,10000
331,77.0,20000
578,128.0,30000
823,113.0,40000
1049,101.0,50000
1351,204.0,60000
1626,146.0,70000
1899,164.0,80000
2153,142.0,90000
2444,182.0,100000
