episodes,total reward,steps
242,1.0,10000
390,3.0,20000
526,14.0,30000
667,21.0,40000
844,50.0,50000
1029,75.0,60000
1222,88.0,70000
1440,103.0,80000
1669,125.0,90000
1909,134.0,100000
