steps,total reward,episodes
10000,4.0,220
20000,11.0,464
30000,15.0,713
40000,38.0,1041
50000,57.0,1425
60000,73.0,1888
70000,61.0,2302
80000,56.0,2706
90000,53.0,3095
100000,69.0,3532
