total reward,episodes,steps
34.0,208,10000
45.0,369,20000
41.0,486,30000
43.0,609,40000
46.0,715,50000
50.0,842,60000
52.0,988,70000
56.0,1130,80000
56.0,1294,90000
58.0,1437,100000
